it	posterior	prior	BD_lik	root_age	death_age	beta	lambda_0	mu_0	mu_1	shift_ex_1	tot_length
5743000	-38.499057638031367	-15.443898270228212	-344.11995358087961	1073.0	64.0	0.066997449952824153	0.011643133272912817	0.0043459632630743752	0.028199904958984275	215.95840607824766	7702.0
5744000	-37.902861123066486	-15.497747997117139	-334.41740158357925	1073.0	64.0	0.066997449952824153	0.0067079257337767199	0.0046185519219453389	0.062958727985906723	206.26774170131389	7702.0
5745000	-38.241812178753342	-15.551730903002049	-338.6708194375812	1073.0	64.0	0.066997449952824153	0.0099212775151972035	0.0034204674397787724	0.027679167136876584	203.14242716956295	7702.0
5746000	-38.062000443078347	-15.51538830159361	-336.52940757238963	1073.0	64.0	0.066997449952824153	0.0045087690756642033	0.0083030458755677071	0.043681207525031095	202.77525159353516	7702.0
5747000	-38.425837363224403	-15.663063075553186	-339.75583106072673	1073.0	64.0	0.066997449952824153	0.0030065696809234272	0.0036923864927621546	0.066910992273860562	194.22866509636324	7702.0
5748000	-38.472899727691953	-15.750626904665644	-339.15130858004392	1073.0	64.0	0.066997449952824153	0.0035107410631842286	0.0021051607744253871	0.034819102075422471	191.258966342017	7702.0
5749000	-38.018697674515614	-15.757460573129736	-332.26991649773231	1073.0	64.0	0.066997449952824153	0.0087362465372785546	0.0034893172203379597	0.03750081464707665	169.34249847122746	7702.0
5750000	-38.156732933069122	-15.737307861788466	-334.6310208383627	1073.0	64.0	0.066997449952824153	0.0029085770241693027	0.0056498971966842254	0.039131041460512717	180.25434699085341	7702.0
5751000	-38.719945333313504	-15.70676493439359	-343.49337795878057	1073.0	64.0	0.066997449952824153	0.0044950828639811445	0.0086957448371612327	0.13421288543452259	170.14670689566378	7702.0
5752000	-38.540132008230472	-15.550733139749445	-343.13841623328756	1073.0	64.0	0.066997449952824153	0.0069954582550592137	0.0027693609707379911	0.082254431988164303	203.89356691966569	7702.0
5753000	-38.325055106999606	-15.386048348308316	-342.38626656452828	1073.0	64.0	0.066997449952824153	0.0070732154199497875	0.0031228337354412554	0.085317025286833326	233.57921533753452	7702.0
5754000	-41.995238459177834	-15.516784106475981	-395.21585331003638	1073.0	64.0	0.066997449952824153	0.0032208875686986723	0.0091845583975357532	0.2722722727519859	219.57752784557826	7702.0
5755000	-39.618249832768612	-15.617738298576246	-358.23022445021678	1073.0	64.0	0.066997449952824153	0.0051932105049480575	0.0017859639996293209	0.12286311597964313	205.34475714284605	7702.0
5756000	-39.177606792097293	-15.589014218839157	-352.0819462512066	1073.0	64.0	0.066997449952824153	0.0032203161215160815	0.005071385620443309	0.13154766769443274	201.15652154321816	7702.0
5757000	-40.083433186964896	-15.383065738984234	-368.67623268308387	1073.0	64.0	0.066997449952824153	0.0049775312185303009	0.014430532473733583	0.074611825172405305	212.78091325092609	7702.0
5758000	-39.079455430967727	-15.698170759167397	-348.98768069925228	1073.0	64.0	0.066997449952824153	0.0025684740711108471	0.0043625999361578335	0.10008234776932952	187.79951346928283	7702.0
5759000	-40.092458729025452	-15.568895385529789	-366.03726501178448	1073.0	64.0	0.066997449952824153	0.008756110998634492	0.014287146719089625	0.030514979767123716	179.7668778141263	7702.0
5760000	-40.064927597249095	-15.548285879543752	-365.9339532320796	1073.0	64.0	0.066997449952824153	0.0052093840353682665	0.011728833717408236	0.12067444516261958	187.04202652013385	7702.0
5761000	-38.601049338971265	-15.448035777543671	-345.58051952321534	1073.0	64.0	0.066997449952824153	0.011470796632155715	0.0060355073000543987	0.035199441168415849	206.93882319900467	7702.0
5762000	-40.171580941910548	-15.575920271027666	-367.11338548260812	1073.0	64.0	0.066997449952824153	0.0046766743115169264	0.0074784929465864696	0.19327278594792421	196.12170203568971	7702.0
5763000	-42.135151249883947	-15.633816968850599	-395.55735777546909	1073.0	64.0	0.066997449952824153	0.0036345216500805974	0.0021722115224890805	0.28788973579438359	223.45088933777814	7702.0
5764000	-37.816576283974996	-15.414484253051405	-334.37230889679967	1073.0	64.0	0.066997449952824153	0.0028621594355841295	0.0041311479349152216	0.03805278138453088	246.9197355415117	7702.0
5765000	-38.661059885749886	-15.086664933302213	-351.87003339750152	1073.0	64.0	0.066997449952824153	0.012156830147294415	0.0061320099142332576	0.052525719265191319	283.65298144435093	7702.0
5766000	-37.847664226434347	-15.051886911969632	-340.24843229878491	1073.0	64.0	0.066997449952824153	0.0081339568723769948	0.0075133652790994538	0.043264716655550192	302.73428971918304	7702.0
5767000	-39.024849181425033	-15.126426345974217	-356.70645453340006	1073.0	64.0	0.066997449952824153	0.013288744830142573	0.0081525516769542696	0.018921212145392469	281.15168130602177	7702.0
5768000	-37.633133948403255	-15.063677415770822	-336.87038161190583	1073.0	64.0	0.066997449952824153	0.0070906403642479682	0.0070668334556166891	0.044658012472270428	304.33433065844469	7702.0
5769000	-37.073492411234312	-15.258446740120251	-325.61008943586654	1073.0	64.0	0.066997449952824153	0.004685734541663605	0.0041645109396568833	0.014128619369199224	296.21529740394237	7702.0
5770000	-37.614234448351212	-15.334233746350595	-332.54998089761546	1073.0	64.0	0.066997449952824153	0.0032210176417470831	0.0049040928730783801	0.0027254844143746529	330.49733657994301	7702.0
5771000	-38.688770736514797	-15.062797287593611	-352.63989100416921	1073.0	64.0	0.066997449952824153	0.013283146571112524	0.0053893528856670831	0.034104996790955605	299.54508271607642	7702.0
5772000	-39.82832571857184	-15.01561709994642	-370.35303039290505	1073.0	64.0	0.066997449952824153	0.0075738124733354178	0.016093865291977545	0.016695015078412666	317.37154344511521	7702.0
5773000	-40.958805724512835	-14.924995115062654	-388.57912693366285	1073.0	64.0	0.066997449952824153	0.019558596025352433	0.0071426259064548423	0.032724347914886563	328.97656769573689	7702.0
5774000	-36.853360221818505	-15.072339192007785	-325.10223963968321	1073.0	64.0	0.066997449952824153	0.0053277421516574565	0.0056718477595347093	0.020552905635733847	337.71930231411216	7702.0
5775000	-38.501188996259117	-15.097251764568636	-349.32579147669378	1073.0	64.0	0.066997449952824153	0.011496424717570257	0.0018670679379351053	0.01158852514597547	364.75824148270976	7702.0
5776000	-39.74663487864261	-14.827016159314454	-371.94876427200069	1073.0	64.0	0.066997449952824153	0.014496696247240553	0.0054950622121333528	0.07770700431659297	380.03143562720692	7702.0
5777000	-38.409075664660534	-14.91722306123755	-350.63801114765749	1073.0	64.0	0.066997449952824153	0.0054220492632723405	0.011882856789239015	0.038762533052391974	356.76369858636792	7702.0
5778000	-37.290512642197925	-14.932246121983496	-333.71817189994346	1073.0	64.0	0.066997449952824153	0.0088759984364764604	0.0062788133740034431	0.023969540731322288	371.17475669103618	7702.0
5779000	-37.605659137623469	-15.0272995667929	-337.00326783674581	1073.0	64.0	0.066997449952824153	0.0026544069174319297	0.0069945316682281456	0.029679409852622532	367.91647437917146	7702.0
5780000	-37.782814318835825	-14.942190653891741	-340.91780629004796	1073.0	64.0	0.066997449952824153	0.0082111256018222792	0.0060702393942123067	0.059056240009648431	346.51677334464154	7702.0
5781000	-37.060082527306115	-15.225527691044835	-325.90128208813843	1073.0	64.0	0.066997449952824153	0.003848350965401709	0.004197193415760859	0.0080130153638195006	332.23981833857943	7702.0
5782000	-44.653537951071606	-14.92274053851215	-443.7601346542923	1073.0	64.0	0.066997449952824153	0.028136221762486695	0.0050150934465426362	0.061310138219028282	320.19276315339408	7702.0
5783000	-38.602402396199899	-14.898088730474115	-353.80919247549025	1073.0	64.0	0.066997449952824153	0.0093554800539529821	0.0056960396621395081	0.087884023469357947	360.51676731910163	7702.0
5784000	-37.069952377505203	-15.076276746389619	-328.27630971928477	1073.0	64.0	0.066997449952824153	0.0054345990022461009	0.003056613095912561	0.03253056466450361	346.46245272535401	7702.0
5785000	-38.726594554760879	-14.922024931728057	-355.30560700138085	1073.0	64.0	0.066997449952824153	0.0062244317864405757	0.0040245048540390876	0.11588728804969163	386.93979626926404	7702.0
5786000	-40.263281491583967	-14.845901712864624	-379.37831658692733	1073.0	64.0	0.066997449952824153	0.0071120929651964119	0.0043239577091653339	0.11279882349818726	425.91512347412117	7702.0
5787000	-36.879992352817432	-14.965698851206454	-327.09145672024522	1073.0	64.0	0.066997449952824153	0.0051092013572794828	0.0032647579795223002	0.022533453546145072	425.73006727743609	7702.0
5788000	-37.48168316236908	-14.93600232722609	-336.51550694867331	1073.0	64.0	0.066997449952824153	0.0029050664084346255	0.0072701486458292466	0.022033010630765591	434.18307932880333	7702.0
5789000	-37.161291875236813	-14.956676821591902	-331.42477914129802	1073.0	64.0	0.066997449952824153	0.0050440384657647712	0.0025414785076409603	0.027353029019618374	444.32351792869628	7702.0
5790000	-37.854649512335286	-14.930769536162908	-342.16048509777738	1073.0	64.0	0.066997449952824153	0.0031280767747557617	0.0043553816282506826	0.047476459371315678	431.8009263429368	7702.0
5791000	-36.748417690308671	-14.949649208536496	-325.36713706449484	1073.0	64.0	0.066997449952824153	0.0037574733410071001	0.0051496823989836552	0.014906956273775323	460.22796052998223	7702.0
5792000	-38.907269981286071	-14.766931900645243	-360.31726726374063	1073.0	64.0	0.066997449952824153	0.010975085372758292	0.0061055409682952777	0.05793458509475103	437.88911162106365	7702.0
5793000	-37.886988217436958	-14.815556559557651	-344.36283282609878	1073.0	64.0	0.066997449952824153	0.0071223363301364919	0.0050044974726555268	0.054684506817013735	449.14715890099149	7702.0
5794000	-37.813323271627105	-14.803586813918567	-343.4419738946886	1073.0	64.0	0.066997449952824153	0.0065136618240628878	0.0074598627941943113	0.045575550642598363	440.23646847841087	7702.0
5795000	-36.855676528966711	-14.893505176090091	-327.80607871405783	1073.0	64.0	0.066997449952824153	0.0074521659163119813	0.003726883570922118	0.01815164147791333	468.56272804686364	7702.0
5796000	-37.99916191612003	-14.844068529748402	-345.61156286808148	1073.0	64.0	0.066997449952824153	0.0062219561831649449	0.011488570296259758	0.015806408926962834	438.49644819460241	7702.0
5797000	-38.20536142217577	-14.915167813051472	-347.62806085192716	1073.0	64.0	0.066997449952824153	0.013055147317617758	0.00492511597927308	0.010343171527011523	418.23463190212016	7702.0
5798000	-36.796409825177122	-15.049835533940509	-324.58808964444665	1073.0	64.0	0.066997449952824153	0.0054797394115460741	0.0036359160979940052	0.0076856318470569446	417.86207800587903	7702.0
5799000	-42.067345008844882	-14.722853414456836	-408.14227427525236	1073.0	64.0	0.066997449952824153	0.012835128135599113	0.018803222403331481	0.028278036726491582	413.86455903868557	7702.0
5800000	-37.181367967998284	-14.919896075523059	-332.2734209757312	1073.0	64.0	0.066997449952824153	0.0057449297975123445	0.0033775145006131845	0.034772118160025678	427.05236851991634	7702.0
5801000	-37.183684320404375	-14.972166328544338	-331.52781199135399	1073.0	64.0	0.066997449952824153	0.0072156475142095963	0.002643143079357852	0.022621726193610935	411.38945248442218	7702.0
5802000	-37.471612647221917	-14.876530761515266	-337.25286412567709	1073.0	64.0	0.066997449952824153	0.0040775539543916588	0.0076156946921592675	0.032356415973842173	430.21999526222174	7702.0
5803000	-38.200706617115785	-14.802722343103113	-349.23693798029961	1073.0	64.0	0.066997449952824153	0.0069006604751729169	0.0091777054923097567	0.044308549383854104	421.16412269976132	7702.0
5804000	-36.950458920984076	-14.931290552940258	-328.65681281225596	1073.0	64.0	0.066997449952824153	0.0059775200607380804	0.0037997802829208274	0.027594574967219808	418.04909453498334	7702.0
5805000	-36.859146036545148	-14.927635952782584	-327.34843041347847	1073.0	64.0	0.066997449952824153	0.0061085346272019862	0.0056902734276458094	0.02951198176938559	389.997823006646	7702.0
5806000	-39.892538483378459	-14.975247095930147	-371.91402665315871	1073.0	64.0	0.066997449952824153	0.0040008304622381171	0.0059784220673994564	0.15365218966422228	367.42044410529229	7702.0
5807000	-37.577374369056415	-14.938798079723675	-337.90205903767315	1073.0	64.0	0.066997449952824153	0.0072154697104076333	0.009380608298580808	0.012714819792277022	385.94095581380077	7702.0
5808000	-37.587469833446249	-15.050315454424116	-336.38824156578403	1073.0	64.0	0.066997449952824153	0.0029170188448931055	0.0080941578373256665	0.015404739925887409	370.15175408696632	7702.0
5809000	-37.877259755830671	-14.912316366691789	-342.77339518607812	1073.0	64.0	0.066997449952824153	0.010237422181010772	0.0077102371500059582	0.026277438735007909	361.80463910782458	7702.0
5810000	-37.020461749559558	-15.036967389323436	-328.12434466857565	1073.0	64.0	0.066997449952824153	0.0040143515755422981	0.002949469170802525	0.024779694251260899	393.26183523658057	7702.0
5811000	-36.918743344733151	-14.920923729390392	-328.33816258428328	1073.0	64.0	0.066997449952824153	0.0070389824156775671	0.0061752070468258577	0.022283377198105733	393.72363564391418	7702.0
5812000	-38.842619861985256	-14.992628481227799	-355.98356948736534	1073.0	64.0	0.066997449952824153	0.011080788335527321	0.0017326842939423524	0.047603679555660222	371.69668449806989	7702.0
5813000	-39.54244003124478	-15.138241149206833	-364.2556380761061	1073.0	64.0	0.066997449952824153	0.0021623652602197033	0.0013701722943319043	0.06834001457253755	381.37028268137936	7702.0
5814000	-37.021078007137405	-15.151609771841345	-326.42239742998146	1073.0	64.0	0.066997449952824153	0.0047528004860322402	0.0028084449099978329	0.012838117975037927	354.08872881524462	7702.0
5815000	-40.045409341909661	-14.886885157249623	-375.51465320508851	1073.0	64.0	0.066997449952824153	0.0083655616641690085	0.0075174678601920512	0.14238980011227748	364.09268327219064	7702.0
5816000	-37.293478092927749	-14.971556381694608	-333.17569141737465	1073.0	64.0	0.066997449952824153	0.0065191626082982445	0.0083097339970855909	0.02059458602996201	358.45148055303213	7702.0
5817000	-37.638215143965198	-15.12179970576568	-336.07869335406519	1073.0	64.0	0.066997449952824153	0.0027845360366589075	0.0032677578658787234	0.040366963342729531	346.03122622289709	7702.0
5818000	-38.223468147661272	-14.955660354249575	-347.29393148240098	1073.0	64.0	0.066997449952824153	0.010776338978250338	0.0027373157728375471	0.047166941042579874	369.20717673702484	7702.0
5819000	-37.940684847914852	-15.013037324881575	-342.21671928077325	1073.0	64.0	0.066997449952824153	0.0062195856101786356	0.0036706500099311602	0.07920227813298017	344.41776148467653	7702.0
5820000	-40.607890105173126	-14.923773416836998	-383.35961602152679	1073.0	64.0	0.066997449952824153	0.0080715804525122153	0.0095984924432647341	0.14590836422601167	339.24494844678566	7702.0
5821000	-38.579132395579457	-14.912248728150322	-353.25051452098592	1073.0	64.0	0.066997449952824153	0.0063023397421211672	0.0088708326439144586	0.082979783950832289	351.79950607236538	7702.0
5822000	-40.98256533769397	-15.167268389427644	-385.317604870693	1073.0	64.0	0.066997449952824153	0.0069683782725924607	0.0021743047304842505	0.18826953626718951	312.81670333241703	7702.0
5823000	-38.891330873174141	-14.993023534061781	-356.70473064184091	1073.0	64.0	0.066997449952824153	0.0050547309519137149	0.012939619196159201	0.044371277875448395	321.54926116434217	7702.0
5824000	-37.043906098787893	-15.134275264368084	-327.02186202381353	1073.0	64.0	0.066997449952824153	0.0051867257480604631	0.0057116214145720079	0.023112295866134711	311.38835526737887	7702.0
5825000	-37.097993697108791	-15.108734917821248	-328.21038404851441	1073.0	64.0	0.066997449952824153	0.0074962046293577571	0.0045841554565435464	0.024045714698456986	314.60553554106986	7702.0
5826000	-40.649383723875459	-15.023680962955209	-382.4877331743885	1073.0	64.0	0.066997449952824153	0.0056814949394607111	0.01506721666515144	0.12192067466659473	297.1909027746371	7702.0
5827000	-37.183311531102291	-15.081890466421614	-329.88451172758454	1073.0	64.0	0.066997449952824153	0.007276109874139694	0.00531480478062388	0.032681661450415671	312.6149326313116	7702.0
5828000	-41.079811637224338	-14.894934081142292	-390.83394329963255	1073.0	64.0	0.066997449952824153	0.0082139741241207265	0.012495748037748689	0.13150982458890939	338.66024893987975	7702.0
5829000	-39.202654473626126	-14.962553483963902	-361.80632257990027	1073.0	64.0	0.066997449952824153	0.011723869493158144	0.0067030908815771881	0.083074850996970373	318.74459983550264	7702.0
5830000	-38.185903135972524	-15.049928819584355	-345.32619275329466	1073.0	64.0	0.066997449952824153	0.01024107518504151	0.0059486493192853936	0.060845178644818108	298.82895354772666	7702.0
5831000	-40.027923249028618	-15.177722143273449	-370.91264105205931	1073.0	64.0	0.066997449952824153	0.005850522105979172	0.0062423797491301192	0.22106940775251227	288.19123884370185	7702.0
5832000	-42.330775337136551	-15.175059588982526	-405.32461709028559	1073.0	64.0	0.066997449952824153	0.005036457184223137	0.012009657804066027	0.28200241199051035	288.29490929985047	7702.0
5833000	-37.834597578398089	-15.141013375058563	-338.72310392886709	1073.0	64.0	0.066997449952824153	0.0042185427893408015	0.0029786017163849592	0.064701786092009564	317.75316156077514	7702.0
5834000	-37.545736634349431	-15.092422509379578	-335.13684686178681	1073.0	64.0	0.066997449952824153	0.0090600966087045938	0.0042959766054138987	0.029656902270244732	311.22233782380903	7702.0
5835000	-38.528305779248882	-14.998219152908291	-351.2086899263951	1073.0	64.0	0.066997449952824153	0.0050628694468718748	0.0068417976536707297	0.097308448954901788	333.77547324428917	7702.0
5836000	-39.34363426545935	-15.082417566770243	-362.12149441169021	1073.0	64.0	0.066997449952824153	0.014810198504731595	0.0055513073902816231	0.044940025656826581	284.8341210395954	7702.0
5837000	-39.752429842242975	-15.209826421980354	-366.32145607846491	1073.0	64.0	0.066997449952824153	0.012281172503593212	0.010324268687457623	0.057101803355989598	238.89799615427191	7702.0
5838000	-40.643220239307887	-15.15772312329285	-380.39503195958196	1073.0	64.0	0.066997449952824153	0.015578915379977909	0.0069726803811032126	0.10130955433237405	252.59816239498937	7702.0
5839000	-39.624543581852407	-15.451336145749389	-360.80787333136459	1073.0	64.0	0.066997449952824153	0.004278671823949174	0.0037375652884231894	0.1796916690399207	232.27664853778032	7702.0
5840000	-38.511472997286475	-15.195855889070659	-348.00753050501726	1073.0	64.0	0.066997449952824153	0.0064927255007412249	0.008121460535313969	0.098445721232149341	258.83158934100163	7702.0
5841000	-39.5943267346629	-15.408035214458476	-361.00316560160206	1073.0	64.0	0.066997449952824153	0.0045494533991101913	0.0043252016112035529	0.18519895910799922	238.06205103765558	7702.0
5842000	-39.280076287123464	-15.383364220935166	-356.68091969194381	1073.0	64.0	0.066997449952824153	0.0020632643883357177	0.007016124465395181	0.098660861760001023	243.33880597569603	7702.0
5843000	-38.831310209000577	-15.308979867454717	-351.09292007545008	1073.0	64.0	0.066997449952824153	0.011402610625514219	0.0035497497287272678	0.065344291951708669	239.38888302095475	7702.0
5844000	-40.313441252576887	-15.211560694692558	-374.66919376125009	1073.0	64.0	0.066997449952824153	0.010234441209380166	0.012222248135009973	0.097548317433696144	236.76913520838622	7702.0
5845000	-37.72422144627906	-15.216805788659348	-335.94436315812277	1073.0	64.0	0.066997449952824153	0.0059248816594112521	0.0054116957646475512	0.073683422358125653	265.7920027254097	7702.0
5846000	-37.558546750485789	-15.375882604074881	-331.09714119016019	1073.0	64.0	0.066997449952824153	0.0047811152417196997	0.0044701258730387768	0.052646244870479891	239.01512342690137	7702.0
5847000	-39.059555128959332	-15.457041354012123	-352.28973328935314	1073.0	64.0	0.066997449952824153	0.010101116181577835	0.0015440307874429033	0.020517731403060038	241.68855862182531	7702.0
5848000	-38.311342769396553	-15.442100633103843	-341.34496391125253	1073.0	64.0	0.066997449952824153	0.01003688874590207	0.0031832152383579277	0.037120011506084315	221.25787342176542	7702.0
5849000	-38.387417999277702	-15.671660580245767	-339.05406004298823	1073.0	64.0	0.066997449952824153	0.0044282109643054368	0.0096713717736410798	0.029267809459927435	179.37619296652329	7702.0
5850000	-38.03352499633646	-15.820981430476571	-331.54311964859431	1073.0	64.0	0.066997449952824153	0.0044621773334976673	0.0045005108885701446	0.10574505982778555	162.04984770400978	7702.0
5851000	-37.839000754480892	-15.879048915869848	-327.77295037458902	1073.0	64.0	0.066997449952824153	0.0054634958073758481	0.0038355285674447907	0.068838720471983569	154.44545272683899	7702.0
5852000	-38.173972363356505	-15.895198273606207	-332.53167255526535	1073.0	64.0	0.066997449952824153	0.0071823099320928946	0.0034042272836006995	0.083919700583690887	150.38136332662165	7702.0
5853000	-40.882073592136919	-15.845973856054453	-373.68735308151997	1073.0	64.0	0.066997449952824153	0.013603966892416943	0.01222091843722853	0.027211525437796993	141.66521069739298	7702.0
5854000	-38.431139191571233	-15.974067257646922	-335.19293569736351	1073.0	64.0	0.066997449952824153	0.0073118274142534587	0.0064804412200834662	0.099078569674231856	134.5395320468329	7702.0
5855000	-38.666703286815043	-15.827015497694267	-340.90383746251842	1073.0	64.0	0.066997449952824153	0.0042733572094388024	0.0094475393720069994	0.084356015433536172	152.97660270394724	7702.0
5856000	-39.1601750416378	-16.095279704864176	-344.26527208146928	1073.0	64.0	0.066997449952824153	0.007108648738207401	0.007904661795389397	0.1476151795534654	122.32226480390004	7702.0
5857000	-37.914887131441546	-16.018585022645013	-326.82291824860022	1073.0	64.0	0.066997449952824153	0.0046288433957319625	0.0054234613263907383	0.057916766226347637	137.0062678436671	7702.0
5858000	-39.304273172549884	-15.804814683053056	-350.7515361561347	1073.0	64.0	0.066997449952824153	0.0087754121791515233	0.0076476282172389491	0.17084900664467137	152.84487321674203	7702.0
5859000	-38.116112607469674	-16.237571481115395	-326.55781886862741	1073.0	64.0	0.066997449952824153	0.0076641472952458239	0.0039065091928729432	0.048113324680219845	115.05337191524492	7702.0
5860000	-38.047246566318528	-15.817897371643609	-331.79395947648123	1073.0	64.0	0.066997449952824153	0.0084185656772862959	0.0034620602379753177	0.043692243241946885	160.63502332006607	7702.0
5861000	-38.33110336025927	-15.8697517224675	-335.25681430573542	1073.0	64.0	0.066997449952824153	0.0040140544383494093	0.0023381290850882732	0.071986558974678733	165.47808279865646	7702.0
5862000	-42.468987489988635	-15.839813802853973	-397.46548123675507	1073.0	64.0	0.066997449952824153	0.014175243328978116	0.0014880871637441661	0.27667167746518523	172.36189631607414	7702.0
5863000	-39.433540223982249	-15.810833574114021	-352.5911309535216	1073.0	64.0	0.066997449952824153	0.005598848439876093	0.0091848612748779302	0.19568025360310098	156.88644445668808	7702.0
5864000	-37.989598683522985	-15.775460998227217	-331.5669133815947	1073.0	64.0	0.066997449952824153	0.0057214729801514279	0.0027430720458093785	0.070641944578605648	171.77919597021091	7702.0
5865000	-40.651161140848821	-15.871379564343755	-369.86156329761207	1073.0	64.0	0.066997449952824153	0.0080132969249054869	0.0036370552257369063	0.36769693901714284	172.84252105259876	7702.0
5866000	-38.333979591870943	-15.749771321756885	-337.09056517847449	1073.0	64.0	0.066997449952824153	0.0090081116373622386	0.0037725062303857089	0.087358327911275666	164.93084777873003	7702.0
5867000	-38.054746226809399	-15.772089907934857	-332.58961847898303	1073.0	64.0	0.066997449952824153	0.0071956292602043349	0.0079693318395241651	0.025885412737016073	162.53419705888959	7702.0
5868000	-40.97981377020561	-15.710783584324812	-377.16405928395534	1073.0	64.0	0.066997449952824153	0.017760962222911285	0.0062153685430395055	0.0019409344387414631	198.29823876282893	7702.0
5869000	-40.581403479560628	-15.681058525796219	-371.66108518007525	1073.0	64.0	0.066997449952824153	0.01701860951422398	0.0057695940259810249	0.0026745787425530047	199.82336081672176	7702.0
5870000	-38.247664279887623	-15.911668846951203	-333.38575496028841	1073.0	64.0	0.066997449952824153	0.004147016324948993	0.0023427806870470655	0.0061812431835946936	183.94929597493234	7702.0
5871000	-38.109282680011006	-15.814147764971286	-332.77587327187388	1073.0	64.0	0.066997449952824153	0.007883601675613458	0.0069431981072011822	0.0062556143743831344	173.91512710771426	7702.0
5872000	-38.668517711196913	-15.7306867247067	-342.36871705776485	1073.0	64.0	0.066997449952824153	0.011360243025873918	0.0045769486934150224	0.0044951733546487157	192.4952602410705	7702.0
5873000	-38.170218825459528	-15.686450917901571	-335.59139823067545	1073.0	64.0	0.066997449952824153	0.0033477681736021167	0.0083647257009543952	0.012351281520758544	193.98738214983953	7702.0
5874000	-40.18424158592488	-15.677263083096932	-365.78972065480679	1073.0	64.0	0.066997449952824153	0.014555560098966394	0.002561399563676884	0.094433812360659578	174.39898197303432	7702.0
5875000	-38.811755151121488	-15.568587473371537	-346.92615456433776	1073.0	64.0	0.066997449952824153	0.0091108572934649398	0.0090929593247462848	0.045763564664723706	181.64692096954863	7702.0
5876000	-38.287787303619254	-15.245859214323207	-343.92246429559458	1073.0	64.0	0.066997449952824153	0.008006506193875846	0.0084035138885757386	0.059678588034215239	243.18262547885485	7702.0
5877000	-38.574719182429014	-15.126095255636535	-349.99278246117854	1073.0	64.0	0.066997449952824153	0.0064810474894553098	0.011371172199973148	0.048685690520653316	273.529487522924	7702.0
5878000	-37.487198292887122	-15.300184809312054	-331.16205914102579	1073.0	64.0	0.066997449952824153	0.0029749800839660567	0.0053467979125269129	0.020559445962760874	280.3283522577571	7702.0
5879000	-37.049827219784191	-15.048990853434248	-328.38319043249703	1073.0	64.0	0.066997449952824153	0.004980820592779372	0.0072929588076989125	0.015201757252166104	351.04588133962574	7702.0
5880000	-37.381536573245597	-15.057452055922504	-333.20797333394717	1073.0	64.0	0.066997449952824153	0.0096951198689929699	0.0042262291469454304	0.012798012688827583	349.17936196510215	7702.0
5881000	-37.903825982753204	-15.120479466152723	-340.06289094052437	1073.0	64.0	0.066997449952824153	0.0062449408144529522	0.010284846029875155	0.012307231984209625	309.20479180670003	7702.0
5882000	-38.673047532915888	-15.071737201437458	-352.27177076287455	1073.0	64.0	0.066997449952824153	0.010563639087494728	0.0030159636953393217	0.064099098043305783	311.84314491291411	7702.0
5883000	-38.317159619589162	-15.159187021705769	-345.65453780987093	1073.0	64.0	0.066997449952824153	0.0061047272392500945	0.0057110833081290609	0.11543803195389425	279.80661711671104	7702.0
5884000	-37.498700277466654	-15.176361083346526	-333.18192274240687	1073.0	64.0	0.066997449952824153	0.0082086242933751344	0.0043683134991915618	0.037835217906305042	281.84858898894038	7702.0
5885000	-39.961583858212848	-15.097116172339321	-371.12558318834056	1073.0	64.0	0.066997449952824153	0.0047185695697564405	0.012215404552950494	0.13298726225657861	286.44943084921772	7702.0
5886000	-37.575477125700701	-15.313816536798624	-332.27623744750719	1073.0	64.0	0.066997449952824153	0.0055671822620411314	0.0031091196745311046	0.045545275599384094	260.30393491300885	7702.0
5887000	-41.213233215559178	-15.228219692886775	-387.8507844846273	1073.0	64.0	0.066997449952824153	0.0092055987446338586	0.018477733922282788	0.012370977246846637	253.26932786905451	7702.0
5888000	-37.880711874139976	-15.129798632156103	-339.57879378996955	1073.0	64.0	0.066997449952824153	0.0057835299358084975	0.0094216819465011356	0.03968410868876935	283.27629249731473	7702.0
5889000	-38.348857043032268	-15.207672630509911	-345.40395834195306	1073.0	64.0	0.066997449952824153	0.0060250883248187783	0.0038513072411958276	0.11500883149743173	276.94839231442973	7702.0
5890000	-38.979353095524587	-15.142882863022789	-355.7817536232514	1073.0	64.0	0.066997449952824153	0.010381823987215724	0.0025194725992155596	0.08643690297678476	292.78562586857237	7702.0
5891000	-39.362809784961435	-15.023604077638257	-363.28555377050145	1073.0	64.0	0.066997449952824153	0.0082403803410003584	0.013023066957638616	0.057838876005054184	291.54953913024855	7702.0
5892000	-38.055976767933466	-15.130205569464467	-342.18871337061398	1073.0	64.0	0.066997449952824153	0.0055162565384978051	0.0081591125125626864	0.075736498099737939	280.95382173696635	7702.0
5893000	-37.362853324054356	-15.199451342833239	-330.80963524473464	1073.0	64.0	0.066997449952824153	0.0053460518227239811	0.0036618075603566521	0.04674534794079728	288.45095417039403	7702.0
5894000	-37.217158365467128	-15.313662860793135	-326.93028645265167	1073.0	64.0	0.066997449952824153	0.0039495227955246527	0.0054504880250682963	0.013906769092452692	277.24348783134673	7702.0
5895000	-37.619981042106261	-15.127007394230436	-335.72880256956222	1073.0	64.0	0.066997449952824153	0.0047153021041739223	0.0048002732154090949	0.060377236017864287	303.72003067145465	7702.0
5896000	-38.684775956937834	-15.005157582547209	-353.44059200856873	1073.0	64.0	0.066997449952824153	0.0059248084145849741	0.0049108371705069041	0.11161455841650315	338.44941560176579	7702.0
